Date,            Station,Showalter, Lifed, LIFT, SWEAT,    K,     TT,CAPE, CINS,Equilibrum,LFCT, CAPV,Temp K, PW 
00:00 18 Mar 2015,  72293,  9.05,  9.52,  9.34,  21.00,  15.50,  34.80,  0.00,  0.00,  0.00,  270.54,  13.79  
12:00 18 Mar 2015,  72293,  2.49,  -1.84,  -1.91,  34.41,  21.50,  48.60,  204.67,  0.00,  443.74,  957.93,  18.74,  287.15,  22.86  
00:00 19 Mar 2015,  72293,  2.95,  -0.79,  -0.86,  18.98,  23.30,  48.00,  177.80,  -201.17,  392.63,  709.95,  144.18,  283.42,  19.71  
12:00 19 Mar 2015,  72293,  4.53,  0.78,  0.68,  24.98,  22.30,  45.20,  41.35,  -0.01,  524.13,  940.01,  5.54,  285.04,  23.37  
00:00 20 Mar 2015,  72293,  -0.59,  -1.51,  -1.66,  155.99,  31.30,  53.80,  122.70,  -284.48,  321.66,  589.85,  3.72,  283.98,  22.46  
12:00 20 Mar 2015,  72293,  2.06,  -0.03,  -0.30,  65.00,  9.70,  49.00,  29.36,  0.00,  495.35,  963.89,  0.69,  286.35,  16.00  
00:00 21 Mar 2015,  72293,  4.36,  1.40,  1.11,  64.01,  16.70,  43.80,  0.00,  0.00,  0.00,  279.33,  13.43  
12:00 21 Mar 2015,  72293,  9.55,  3.06,  2.78,  35.00,  -19.50,  29.60,  0.00,  0.00,  0.00,  285.82,  11.18  
00:00 22 Mar 2015,  72293,  10.53,  1.40,  1.14,  48.99,  -28.50,  26.40,  0.00,  0.00,  0.00,  283.03,  9.98  
12:00 22 Mar 2015,  72293,  12.53,  7.43,  7.35,  48.99,  -14.50,  24.40,  0.04,  0.00,  940.16,  952.76,  0.00,  283.94,  13.43  
00:00 23 Mar 2015,  72293,  12.86,  6.91,  6.70,  51.98,  -15.30,  24.80,  0.00,  0.00,  0.00,  281.02,  12.12  
12:00 23 Mar 2015,  72293,  15.32,  6.66,  6.46,  70.01,  -28.70,  10.60,  1.72,  -3.67,  889.82,  919.30,  0.03,  283.58,  11.55  
00:00 24 Mar 2015,  72293,  10.80,  7.27,  7.15,  57.98,  -3.30,  31.80,  0.00,  0.00,  0.00,  277.57,  11.44  
12:00 24 Mar 2015,  72293,  8.60,  7.11,  6.93,  84.01,  -9.90,  36.20,  0.00,  0.00,  0.00,  283.33,  14.85  
00:00 25 Mar 2015,  72293,  10.95,  7.84,  7.60,  63.01,  2.30,  31.60,  0.00,  0.00,  0.00,  280.48,  15.39  
12:00 25 Mar 2015,  72293,  6.76,  6.73,  6.79,  38.99,  8.50,  39.80,  0.00,  0.00,  0.00,  281.48,  19.43  
00:00 26 Mar 2015,  72293,  4.32,  5.57,  5.38,  40.99,  16.10,  43.60,  0.00,  0.00,  0.00,  274.84,  14.58  
12:00 26 Mar 2015,  72293,  8.55,  8.15,  7.99,  40.99,  -10.50,  34.60,  0.00,  0.00,  0.00,  270.95,  9.16  
00:00 27 Mar 2015,  72293,  6.44,  7.35,  7.18,  31.99,  -6.30,  38.40,  0.00,  0.00,  0.00,  266.15,  9.60  
12:00 27 Mar 2015,  72293,  6.47,  8.43,  8.33,  10.00,  -6.10,  38.80,  0.00,  0.00,  0.00,  270.05,  10.82  
00:00 28 Mar 2015,  72293,  6.62,  5.08,  4.85,  12.98,  -8.90,  37.80,  0.00,  0.00,  0.00,  272.49,  9.73  
12:00 28 Mar 2015,  72293,  6.52,  6.88,  6.66,  17.99,  -8.50,  39.00,  0.00,  0.00,  0.00,  278.01,  9.93  
00:00 29 Mar 2015,  72293,  7.11,  6.83,  6.61,  18.01,  -11.50,  36.20,  0.00,  0.00,  0.00,  272.14,  9.14  
12:00 29 Mar 2015,  72293,  9.06,  4.98,  4.75,  17.00,  -20.50,  32.20,  0.00,  0.00,  0.00,  282.31,  10.96  
00:00 30 Mar 2015,  72293,  9.04,  0.12,  -0.25,  23.00,  -19.50,  28.80,  110.40,  -576.06,  337.24,  523.61,  15.97,  282.40,  9.71  
12:00 30 Mar 2015,  72293,  8.17,  5.88,  5.70,  10.98,  -16.50,  33.60,  0.00,  0.00,  0.00,  280.18,  9.91  
00:00 31 Mar 2015,  72293,  10.24,  2.81,  2.50,  32.01,  -23.50,  22.40,  0.00,  0.00,  0.00,  281.36,  8.62  
12:00 31 Mar 2015,  72293,  11.43,  7.56,  7.38,  27.00,  -8.30,  26.00,  0.00,  0.00,  0.00,  281.44,  11.02
  
00:00 01 Apr 2015,  72293,  12.35,  3.56,  3.23,  40.99,  -15.30,  24.00,  0.00,  0.00,  0.00,  285.58,  12.08  
12:00 01 Apr 2015,  72293,  7.28,  7.48,  7.28,  56.00,  -17.70,  39.00,  2.27,  0.00,  917.12,  941.27,  0.05,  283.38,  10.85  
00:00 02 Apr 2015,  72293,  11.68,  2.63,  2.32,  57.98,  -31.90,  19.40,  0.00,  0.00,  0.00,  283.83,  10.11  
12:00 02 Apr 2015,  72293,  14.86,  6.69,  6.64,  95.01,  -47.50,  4.80,  4.93,  -0.58,  891.62,  928.77,  0.05,  284.08,  12.62  
00:00 03 Apr 2015,  72293,  15.56,  6.01,  5.75,  65.00,  -50.30,  10.60,  0.00,  0.00,  0.00,  282.31,  11.35  
12:00 03 Apr 2015,  72293,  10.82,  5.85,  5.67,  58.99,  -27.70,  29.40,  0.00,  0.00,  0.00,  281.76,  10.59  
00:00 04 Apr 2015,  72293,  8.59,  9.86,  9.83,  38.00,  -20.70,  34.60,  0.00,  0.00,  0.00,  259.80,  7.64  
12:00 04 Apr 2015,  72293,  9.08,  11.78,  11.67,  45.01,  -17.50,  34.00,  0.00,  0.00,  0.00,  260.49,  7.23  
00:00 05 Apr 2015,  72293,  6.18,  0.37,  0.24,  48.99,  -17.90,  40.40,  0.00,  -372.39,  485.27,  490.66,  0.00,  279.89,  10.55  
12:00 05 Apr 2015,  72293,  12.44,  4.19,  3.95,  55.98,  -25.70,  27.00,  4.96,  0.00,  906.96,  947.23,  0.14,  285.17,  11.37  
00:00 06 Apr 2015,  72293,  14.64,  4.32,  4.12,  60.00,  -46.90,  7.60,  0.00,  0.00,  0.00,  281.88,  7.71  
12:00 06 Apr 2015,  72293,  9.84,  6.67,  6.52,  100.01,  -20.90,  37.00,  23.15,  -1.73,  822.36,  918.59,  0.24,  281.94,  13.38  
00:00 07 Apr 2015,  72293,  15.93,  9.03,  8.91,  90.99,  -35.50,  13.00,  0.00,  0.00,  0.00,  275.61,  9.39  
12:00 07 Apr 2015,  72293,  14.05,  13.54,  13.49,  88.58,  -4.00,  30.10,  0.39,  -14.01,  802.11,  823.98,  0.00,  276.20,  13.43  
00:00 08 Apr 2015,  72293,  11.87,  11.18,  11.09,  90.02,  5.10,  33.40,  0.00,  0.00,  0.00,  273.18,  12.39  
12:00 08 Apr 2015,  72293,  10.41,  8.33,  8.23,  106.01,  -14.40,  36.10,  83.18,  -0.22,  774.92,  932.16,  0.94,  281.50,  14.65  
00:00 09 Apr 2015,  72293,  16.68,  12.94,  12.86,  53.98,  -38.70,  13.40,  0.00,  0.00,  0.00,  270.68,  6.99  
12:00 09 Apr 2015,  72293,  12.35,  9.81,  9.69,  47.01,  -15.50,  29.20,  0.00,  0.00,  0.00,  279.27,  11.66  
00:00 10 Apr 2015,  72293,  8.26,  5.58,  5.42,  224.30,  -6.70,  38.60,  0.00,  0.00,  0.00,  277.77,  11.43  
12:00 10 Apr 2015,  72293,  15.03,  5.95,  5.91,  33.97,  -35.30,  2.80,  11.00,  0.00,  894.09,  948.65,  0.41,  283.47,  12.23  
00:00 11 Apr 2015,  72293,  12.33,  4.37,  4.29,  41.98,  -40.90,  8.80,  0.00,  0.00,  0.00,  279.46,  11.79  
12:00 11 Apr 2015,  72293,  11.24,  5.18,  5.20,  26.98,  -24.30,  10.80,  0.00,  0.00,  0.00,  279.42,  11.81  
00:00 12 Apr 2015,  72293,  9.91,  2.90,  2.84,  22.98,  -3.50,  27.80,  0.00,  0.00,  0.00,  279.79,  14.58  
12:00 12 Apr 2015,  72293,  9.30,  7.22,  7.10,  49.01,  2.50,  33.60,  0.00,  0.00,  0.00,  281.35,  16.28  
00:00 13 Apr 2015,  72293,  6.29,  5.07,  4.82,  19.00,  7.30,  39.80,  0.00,  0.00,  0.00,  281.14,  15.25  
12:00 13 Apr 2015,  72293,  7.19,  4.81,  4.60,  16.98,  -3.70,  37.60,  0.00,  0.00,  0.00,  285.33,  16.11  
00:00 14 Apr 2015,  72293,  4.06,  2.38,  2.09,  24.01,  10.70,  44.40,  0.00,  0.00,  0.00,  284.01,  14.29  
12:00 14 Apr 2015,  72293,  8.65,  5.53,  5.32,  48.02,  -5.50,  34.80,  2.01,  0.00,  918.89,  945.97,  0.08,  284.43,  14.24  
00:00 15 Apr 2015,  72293,  9.12,  3.36,  3.12,  49.01,  -22.70,  32.40,  0.00,  0.00,  0.00,  281.87,  8.66  
12:00 15 Apr 2015,  72293,  11.02,  7.72,  7.56,  53.01,  -14.90,  29.80,  0.00,  0.00,  0.00,  281.00,  11.49  
00:00 16 Apr 2015,  72293,  9.58,  4.95,  4.71,  39.98,  -0.30,  33.60,  0.00,  0.00,  0.00,  278.70,  12.08  
12:00 16 Apr 2015,  72293,  14.22,  13.55,  13.49,  88.00,  -11.10,  21.40,  0.00,  0.00,  0.00,  265.53,  7.73  
00:00 17 Apr 2015,  72293,  12.52,  10.35,  10.22,  51.98,  -21.70,  24.40,  0.00,  0.00,  0.00,  264.64,  5.08  
12:00 17 Apr 2015,  72293,  11.45,  14.08,  14.00,  45.01,  -3.10,  27.60,  0.00,  0.00,  0.00,  261.68,  6.97  
00:00 18 Apr 2015,  72293,  9.23,  8.22,  8.06,  40.99,  2.90,  32.60,  0.00,  0.00,  0.00,  270.98,  8.45  
12:00 18 Apr 2015,  72293,  9.36,  11.10,  11.02,  46.00,  -13.30,  31.40,  0.00,  0.00,  0.00,  267.98,  6.63  
00:00 19 Apr 2015,  72293,  7.24,  7.49,  7.36,  31.00,  1.50,  36.60,  0.00,  0.00,  0.00,  267.41,  7.40  
12:00 19 Apr 2015,  72293,  7.93,  5.19,  5.01,  20.01,  2.50,  35.60,  0.00,  0.00,  0.00,  280.73,  11.83  
00:00 20 Apr 2015,  72293,  6.14,  1.67,  1.43,  15.99,  6.90,  37.60,  0.00,  -822.79,  434.79,  436.41,  0.00,  281.63,  11.73  
12:00 20 Apr 2015,  72293,  0.00  
00:00 21 Apr 2015,  72293,  5.23,  2.28,  2.06,  16.98,  12.90,  42.80,  0.00,  0.00,  0.00,  282.08,  14.91  
12:00 21 Apr 2015,  72293,  4.33,  1.89,  1.76,  18.98,  18.10,  46.80,  10.11,  0.00,  853.54,  916.00,  1.17,  281.27,  16.94  
00:00 22 Apr 2015,  72293,  4.27,  3.33,  3.18,  67.40,  -0.40,  46.90,  10.48,  0.00,  811.00,  860.67,  0.82,  278.47,  14.15  
12:00 22 Apr 2015,  72293,  6.91,  4.62,  4.47,  63.61,  2.40,  42.50,  33.57,  -9.17,  796.25,  881.69,  2.60,  281.29,  14.77  
00:00 23 Apr 2015,  72293,  4.27,  3.59,  3.45,  54.58,  20.00,  46.30,  0.00,  0.00,  0.00,  279.13,  19.16  
12:00 23 Apr 2015,  72293,  2.69,  1.96,  1.86,  71.38,  23.40,  49.70,  0.28,  -22.23,  797.39,  814.80,  0.17,  281.31,  20.70  
00:00 24 Apr 2015,  72293,  1.86,  0.32,  0.16,  104.18,  21.80,  50.30,  59.19,  0.00,  542.70,  891.79,  6.32,  281.85,  21.90  
12:00 24 Apr 2015,  72293,  3.88,  3.11,  3.03,  96.18,  21.70,  46.20,  30.37,  0.00,  799.98,  942.73,  3.11,  284.50,  23.89  
00:00 25 Apr 2015,  72293,  6.04,  5.23,  5.12,  107.81,  15.50,  42.00,  15.82,  0.00,  842.97,  919.19,  0.64,  282.58,  22.38  
12:00 25 Apr 2015,  72293,  7.59,  6.63,  6.43,  103.98,  13.70,  39.40,  21.28,  -0.47,  823.46,  927.65,  0.38,  282.89,  19.86  
00:00 26 Apr 2015,  72293,  6.34,  6.31,  6.16,  186.01,  24.30,  40.80,  7.70,  -0.04,  853.40,  919.20,  0.11,  282.73,  23.91  
12:00 26 Apr 2015,  72293,  11.14,  10.72,  10.69,  148.82,  -5.90,  32.60,  8.77,  -0.75,  857.33,  926.20,  0.05,  282.48,  18.39  
00:00 27 Apr 2015,  72293,  10.40,  9.91,  9.83,  108.41,  4.70,  33.00,  0.00,  0.00,  0.00,  280.72,  19.71  
12:00 27 Apr 2015,  72293,  12.29,  10.87,  10.81,  66.01,  -3.70,  28.80,  0.00,  0.00,  0.00,  278.59,  15.08  
00:00 28 Apr 2015,  72293,  13.20,  13.82,  13.69,  24.98,  -24.50,  26.20,  0.00,  0.00,  0.00,  267.46,  9.87  
12:00 28 Apr 2015,  72293,  12.91,  14.33,  14.28,  28.01,  -19.50,  25.60,  0.00,  0.00,  0.00,  268.57,  9.29  
00:00 29 Apr 2015,  72293,  9.79,  11.79,  11.58,  15.99,  11.70,  32.20,  0.00,  0.00,  0.00,  269.58,  12.47  
12:00 29 Apr 2015,  72293,  9.02,  12.01,  11.82,  8.97,  12.90,  33.40,  0.00,  0.00,  0.00,  270.17,  11.76  
00:00 30 Apr 2015,  72293,  7.58,  8.95,  8.70,  35.00,  15.10,  36.20,  0.00,  0.00,  0.00,  269.42,  13.41  
12:00 30 Apr 2015,  72293,  7.00,  10.46,  10.27,  29.99,  15.30,  37.40,  0.00,  0.00,  0.00,  268.65,  13.63
  
00:00 01 May 2015,  72293,  5.96,  7.76,  7.55,  33.00,  6.90,  39.60,  0.00,  0.00,  0.00,  268.07,  10.48  
12:00 01 May 2015,  72293,  6.35,  7.91,  7.73,  43.01,  15.30,  39.40,  0.00,  0.00,  0.00,  273.86,  14.39  
00:00 02 May 2015,  72293,  5.82,  4.53,  4.27,  48.02,  12.30,  40.00,  0.00,  0.00,  0.00,  272.88,  15.69  
12:00 02 May 2015,  72293,  6.24,  6.27,  6.06,  35.00,  19.70,  39.40,  0.00,  0.00,  0.00,  280.59,  19.18  
00:00 03 May 2015,  72293,  5.58,  4.65,  4.42,  40.02,  18.90,  40.80,  0.00,  0.00,  0.00,  281.62,  17.81  
12:00 03 May 2015,  72293,  6.60,  3.94,  3.73,  44.99,  17.30,  39.60,  1.52,  -0.13,  914.50,  933.37,  0.81,  285.05,  19.10  
00:00 04 May 2015,  72293,  4.47,  2.85,  2.60,  50.02,  22.30,  43.80,  0.00,  0.00,  0.00,  283.66,  20.37  
12:00 04 May 2015,  72293,  5.43,  2.28,  2.06,  41.01,  21.50,  43.60,  4.89,  -0.34,  865.08,  922.83,  59.61,  284.71,  23.21  
00:00 05 May 2015,  72293,  4.47,  2.44,  2.23,  33.99,  -2.90,  44.20,  3.45,  0.00,  903.69,  923.66,  5.59,  283.52,  16.33  
12:00 05 May 2015,  72293,  8.88,  7.50,  7.33,  32.98,  -10.70,  37.00,  5.44,  -0.76,  866.57,  922.99,  0.91,  282.03,  14.99  
00:00 06 May 2015,  72293,  7.45,  5.82,  5.65,  55.01,  -17.30,  39.40,  0.00,  0.00,  0.00,  280.51,  12.96  
12:00 06 May 2015,  72293,  6.68,  5.31,  5.15,  86.52,  -8.90,  42.20,  18.98,  -0.48,  829.15,  915.80,  2.22,  281.55,  13.94  
00:00 07 May 2015,  72293,  5.08,  3.05,  2.88,  84.98,  -6.50,  44.00,  22.61,  0.00,  834.68,  920.20,  15.11,  283.36,  16.92  
12:00 07 May 2015,  72293,  6.68,  4.89,  4.74,  85.00,  -23.90,  42.20,  54.96,  0.00,  784.27,  942.34,  2.38,  283.03,  15.30  
00:00 08 May 2015,  72293,  7.23,  5.29,  5.16,  100.79,  -22.00,  42.10,  56.67,  0.00,  783.92,  904.64,  3.62,  280.21,  13.77  
12:00 08 May 2015,  72293,  5.62,  2.64,  2.55,  88.99,  23.60,  47.00,  74.07,  -4.56,  566.32,  872.09,  1.79,  278.84,  16.79  
00:00 09 May 2015,  72293,  4.46,  3.44,  3.36,  136.00,  26.60,  47.40,  31.74,  -3.66,  671.21,  886.63,  0.42,  280.64,  20.59  
12:00 09 May 2015,  72293,  5.99,  4.84,  4.66,  100.61,  10.90,  43.40,  8.95,  -0.05,  832.17,  937.09,  0.19,  283.41,  19.23  
00:00 10 May 2015,  72293,  5.18,  3.78,  3.57,  70.18,  13.30,  44.20,  0.00,  0.00,  0.00,  281.86,  18.47  
00:00 11 May 2015,  72293,  7.61,  5.50,  5.22,  20.01,  19.50,  37.40,  0.00,  0.00,  0.00,  283.00,  16.34  
12:00 11 May 2015,  72293,  8.19,  5.20,  4.93,  28.98,  10.30,  36.00,  0.00,  0.00,  0.00,  285.36,  16.79  
00:00 12 May 2015,  72293,  6.71,  4.43,  4.16,  32.98,  17.70,  39.00,  0.00,  0.00,  0.00,  279.67,  14.49  
12:00 12 May 2015,  72293,  8.36,  5.90,  5.69,  46.99,  -22.70,  36.40,  0.02,  0.00,  928.94,  946.70,  0.00,  284.38,  13.30  
00:00 13 May 2015,  72293,  10.40,  5.78,  5.66,  47.98,  -11.10,  30.20,  0.00,  0.00,  0.00,  279.88,  9.20  
12:00 13 May 2015,  72293,  16.25,  9.95,  9.85,  56.00,  -24.50,  11.80,  4.95,  -0.02,  886.40,  932.10,  0.13,  281.67,  11.72  
00:00 14 May 2015,  72293,  11.46,  8.22,  8.14,  41.98,  0.30,  31.00,  0.00,  0.00,  0.00,  280.10,  13.74  
12:00 14 May 2015,  72293,  13.72,  5.36,  5.31,  64.01,  -9.90,  25.40,  16.75,  -0.91,  855.04,  922.49,  0.40,  281.90,  17.62  
00:00 15 May 2015,  72293,  3.44,  2.04,  2.03,  125.42,  27.60,  48.40,  103.64,  0.00,  600.38,  927.76,  2.58,  282.23,  24.29  
12:00 15 May 2015,  72293,  2.29,  0.94,  0.92,  158.58,  28.90,  50.20,  158.44,  -0.06,  655.43,  933.32,  3.71,  283.62,  23.51  
00:00 16 May 2015,  72293,  1.15,  0.10,  -0.04,  170.38,  27.40,  52.70,  11.58,  -4.18,  499.72,  843.11,  2.33,  281.03,  20.74  
12:00 16 May 2015,  72293,  4.83,  3.31,  3.11,  95.21,  4.30,  45.40,  10.20,  0.00,  787.33,  941.32,  0.18,  283.55,  16.66  
00:00 17 May 2015,  72293,  11.56,  7.69,  7.46,  44.60,  2.30,  32.00,  0.00,  0.00,  0.00,  282.59,  17.50  
12:00 17 May 2015,  72293,  10.09,  7.16,  7.04,  26.98,  -13.90,  35.00,  0.00,  0.00,  0.00,  283.88,  17.43  
00:00 18 May 2015,  72293,  8.40,  4.23,  4.23,  53.98,  -9.90,  37.80,  5.85,  0.00,  882.86,  918.40,  0.50,  283.05,  16.57  
12:00 18 May 2015,  72293,  8.70,  4.84,  4.72,  26.98,  13.50,  37.00,  0.92,  -6.34,  864.34,  880.88,  0.14,  279.39,  14.83  
00:00 19 May 2015,  72293,  5.01,  2.78,  2.59,  48.99,  16.90,  44.80,  10.63,  0.00,  868.15,  900.82,  1.81,  281.74,  17.45  
12:00 19 May 2015,  72293,  10.22,  5.66,  5.46,  60.00,  -2.70,  34.60,  13.73,  -0.11,  867.19,  937.75,  0.51,  284.01,  17.90  
00:00 20 May 2015,  72293,  7.00,  7.02,  6.95,  70.40,  2.10,  39.80,  0.00,  0.00,  0.00,  281.60,  15.23  
12:00 20 May 2015,  72293,  10.28,  6.16,  6.11,  45.01,  -17.10,  33.60,  0.40,  -0.60,  915.78,  926.66,  0.01,  283.89,  16.91  
00:00 21 May 2015,  72293,  11.24,  5.80,  5.60,  46.00,  -14.10,  31.20,  0.00,  0.00,  0.00,  281.63,  13.77  
12:00 21 May 2015,  72293,  8.26,  5.26,  5.25,  83.39,  11.10,  39.80,  24.74,  0.00,  843.09,  935.76,  1.33,  282.60,  18.78  
00:00 22 May 2015,  72293,  7.76,  4.15,  4.02,  74.20,  5.00,  40.10,  58.40,  0.00,  811.88,  897.84,  14.93,  281.87,  17.51  
12:00 22 May 2015,  72293,  3.95,  0.72,  0.58,  73.60,  16.20,  48.50,  102.30,  -0.29,  686.24,  927.29,  20.09,  282.28,  17.94  
00:00 23 May 2015,  72293,  3.78,  2.95,  2.77,  106.78,  24.00,  46.60,  42.92,  -0.33,  726.25,  922.48,  5.63,  282.96,  21.80  
12:00 23 May 2015,  72293,  4.28,  3.99,  3.87,  118.00,  17.50,  45.00,  11.76,  -0.02,  791.66,  942.14,  0.39,  284.52,  24.21  
00:00 24 May 2015,  72293,  10.65,  7.75,  7.53,  42.40,  8.10,  33.80,  0.00,  0.00,  0.00,  281.79,  20.51  
12:00 24 May 2015,  72293,  8.58,  7.50,  7.30,  129.80,  -1.10,  37.00,  26.57,  0.00,  838.55,  952.77,  0.55,  284.20,  16.17  
00:00 25 May 2015,  72293,  9.25,  10.19,  10.04,  26.01,  -0.50,  34.80,  0.00,  0.00,  0.00,  280.64,  19.53  
12:00 25 May 2015,  72293,  8.07,  8.94,  8.74,  48.21,  7.90,  36.60,  1.17,  0.00,  918.11,  946.35,  0.24,  284.70,  21.29  
00:00 26 May 2015,  72293,  10.16,  7.92,  7.75,  24.01,  1.70,  32.00,  0.00,  0.00,  0.00,  285.09,  19.83  
12:00 26 May 2015,  72293,  6.88,  8.19,  8.07,  70.79,  2.70,  38.60,  0.00,  0.00,  0.00,  285.58,  20.37  
00:00 27 May 2015,  72293,  9.20,  7.40,  7.24,  20.01,  -6.10,  34.40,  0.00,  0.00,  0.00,  284.42,  16.89  
12:00 27 May 2015,  72293,  8.85,  6.94,  6.95,  21.99,  -4.90,  34.80,  0.00,  0.00,  950.17,  965.13,  0.00,  285.31,  18.94  
00:00 28 May 2015,  72293,  9.87,  5.12,  4.98,  14.01,  -12.90,  29.00,  0.00,  0.00,  0.00,  284.49,  17.00  
12:00 28 May 2015,  72293,  7.48,  9.18,  8.94,  22.01,  -11.10,  36.80,  0.00,  0.00,  941.74,  961.92,  0.00,  285.51,  16.93  
